creative_id,image_url,creative_format,content_type,image_tags,sentiment_score,audit_status,created_date,campaign_id
CRE_001100,https://demo-assets.com/creatives/CRE_001100.jpg,Banner,Promotional,"sale,discount,offer,urgent,classic,trendy",0.01,Approved,2025-08-28,CAM_000275
CRE_001101,https://demo-assets.com/creatives/CRE_001101.gif,Display,Educational,"informative,tutorial,how-to,expert,bold,colorful,trendy",-0.57,Approved,2024-02-13,CAM_000276
CRE_001102,https://demo-assets.com/creatives/CRE_001102.gif,Rich Media,Promotional,"sale,discount,offer,urgent,modern,subtle",-0.45,Approved,2024-04-26,CAM_000276
CRE_001103,https://demo-assets.com/creatives/CRE_001103.mp4,CTV,Product Shot,"product,clean,minimalist,brand,subtle",-0.19,Approved,2025-03-26,CAM_000276
CRE_001104,https://demo-assets.com/creatives/CRE_001104.gif,Rich Media,User Generated,"real,community,user,authentic,bold,subtle,professional",0.38,Under Review,2025-07-29,CAM_000276
CRE_001105,https://demo-assets.com/creatives/CRE_001105.mp4,Social Post,Educational,"informative,tutorial,how-to,expert,classic,bold,subtle",-0.59,Pending,2025-05-02,CAM_000277
CRE_001106,https://demo-assets.com/creatives/CRE_001106.png,Banner,Promotional,"sale,discount,offer,urgent,classic",-0.14,Approved,2025-07-11,CAM_000277
CRE_001107,https://demo-assets.com/creatives/CRE_001107.jpg,Banner,Brand Story,"heritage,story,values,mission,professional",0.33,Pending,2024-09-17,CAM_000277
CRE_001108,https://demo-assets.com/creatives/CRE_001108.gif,Video,Testimonial,"review,customer,satisfaction,trust,modern,colorful",-0.68,Approved,2024-10-30,CAM_000277
CRE_001109,https://demo-assets.com/creatives/CRE_001109.jpg,Rich Media,User Generated,"real,community,user,authentic,professional,subtle",-0.56,Approved,2024-10-31,CAM_000278
CRE_001110,https://demo-assets.com/creatives/CRE_001110.png,Rich Media,Product Shot,"product,clean,minimalist,brand,trendy",0.31,Approved,2023-11-17,CAM_000278
CRE_001111,https://demo-assets.com/creatives/CRE_001111.jpg,Audio,Brand Story,"heritage,story,values,mission,professional,classic",0.5,Approved,2024-08-11,CAM_000278
CRE_001112,https://demo-assets.com/creatives/CRE_001112.png,Social Post,Educational,"informative,tutorial,how-to,expert,bold",-0.67,Approved,2024-01-01,CAM_000278
CRE_001113,https://demo-assets.com/creatives/CRE_001113.gif,Audio,User Generated,"real,community,user,authentic,modern",0.81,Approved,2024-03-21,CAM_000279
CRE_001114,https://demo-assets.com/creatives/CRE_001114.gif,Social Post,Testimonial,"review,customer,satisfaction,trust,subtle,trendy",-0.68,Approved,2025-06-20,CAM_000279
CRE_001115,https://demo-assets.com/creatives/CRE_001115.jpg,Video,Testimonial,"review,customer,satisfaction,trust,classic,bold,trendy",-0.1,Pending,2024-03-10,CAM_000279
CRE_001116,https://demo-assets.com/creatives/CRE_001116.gif,Social Post,Testimonial,"review,customer,satisfaction,trust,colorful,modern",-0.69,Approved,2024-03-15,CAM_000279
CRE_001117,https://demo-assets.com/creatives/CRE_001117.png,Rich Media,Testimonial,"review,customer,satisfaction,trust,bold",-0.1,Pending,2024-04-16,CAM_000280
CRE_001118,https://demo-assets.com/creatives/CRE_001118.png,Social Post,User Generated,"real,community,user,authentic,modern",-0.26,Approved,2024-10-30,CAM_000280
CRE_001119,https://demo-assets.com/creatives/CRE_001119.jpg,Video,Educational,"informative,tutorial,how-to,expert,modern,subtle",0.62,Approved,2024-10-29,CAM_000280
CRE_001120,https://demo-assets.com/creatives/CRE_001120.mp4,Video,Brand Story,"heritage,story,values,mission,trendy,bold,professional",-0.56,Rejected,2024-02-15,CAM_000280
CRE_001121,https://demo-assets.com/creatives/CRE_001121.jpg,Native,Brand Story,"heritage,story,values,mission,professional,modern",-0.5,Rejected,2023-11-05,CAM_000281
CRE_001122,https://demo-assets.com/creatives/CRE_001122.mp4,Rich Media,Educational,"informative,tutorial,how-to,expert,subtle,classic,trendy",0.64,Approved,2024-05-04,CAM_000281
CRE_001123,https://demo-assets.com/creatives/CRE_001123.gif,Native,Promotional,"sale,discount,offer,urgent,classic",0.49,Approved,2024-08-27,CAM_000281
CRE_001124,https://demo-assets.com/creatives/CRE_001124.gif,Audio,Testimonial,"review,customer,satisfaction,trust,professional",0.5,Pending,2024-08-31,CAM_000281
CRE_001125,https://demo-assets.com/creatives/CRE_001125.jpg,Social Post,User Generated,"real,community,user,authentic,professional",-0.67,Pending,2025-06-27,CAM_000282
CRE_001126,https://demo-assets.com/creatives/CRE_001126.mp4,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,modern",-0.76,Pending,2025-02-04,CAM_000282
CRE_001127,https://demo-assets.com/creatives/CRE_001127.mp4,Banner,Promotional,"sale,discount,offer,urgent,modern,professional,colorful",-0.26,Approved,2025-04-30,CAM_000282
CRE_001128,https://demo-assets.com/creatives/CRE_001128.gif,Banner,Testimonial,"review,customer,satisfaction,trust,modern,trendy,bold",0.1,Under Review,2023-11-18,CAM_000282
CRE_001129,https://demo-assets.com/creatives/CRE_001129.png,Banner,Lifestyle,"people,lifestyle,authentic,emotional,classic,colorful",-0.77,Pending,2024-12-21,CAM_000283
CRE_001130,https://demo-assets.com/creatives/CRE_001130.gif,Social Post,Lifestyle,"people,lifestyle,authentic,emotional,bold,colorful",-0.5,Pending,2023-10-07,CAM_000283
CRE_001131,https://demo-assets.com/creatives/CRE_001131.png,Social Post,Educational,"informative,tutorial,how-to,expert,colorful,bold,trendy",-0.25,Approved,2025-04-22,CAM_000283
CRE_001132,https://demo-assets.com/creatives/CRE_001132.gif,Banner,Lifestyle,"people,lifestyle,authentic,emotional,subtle,professional,classic",-0.0,Approved,2024-06-14,CAM_000283
CRE_001133,https://demo-assets.com/creatives/CRE_001133.gif,CTV,Testimonial,"review,customer,satisfaction,trust,bold,classic,subtle",0.65,Approved,2025-04-01,CAM_000284
CRE_001134,https://demo-assets.com/creatives/CRE_001134.gif,Display,Product Shot,"product,clean,minimalist,brand,trendy,bold,subtle",-0.34,Approved,2025-07-13,CAM_000284
CRE_001135,https://demo-assets.com/creatives/CRE_001135.jpg,Video,Educational,"informative,tutorial,how-to,expert,bold,modern,trendy",-0.43,Approved,2024-05-11,CAM_000284
CRE_001136,https://demo-assets.com/creatives/CRE_001136.gif,Native,Promotional,"sale,discount,offer,urgent,trendy,modern",-0.62,Approved,2025-06-13,CAM_000284
CRE_001137,https://demo-assets.com/creatives/CRE_001137.png,Audio,Brand Story,"heritage,story,values,mission,bold",-0.75,Approved,2024-07-23,CAM_000285
CRE_001138,https://demo-assets.com/creatives/CRE_001138.png,Banner,Promotional,"sale,discount,offer,urgent,bold,colorful",0.18,Approved,2025-07-20,CAM_000285
CRE_001139,https://demo-assets.com/creatives/CRE_001139.png,Audio,Brand Story,"heritage,story,values,mission,bold,classic,modern",0.83,Pending,2023-12-06,CAM_000285
CRE_001140,https://demo-assets.com/creatives/CRE_001140.gif,Native,Testimonial,"review,customer,satisfaction,trust,colorful",0.36,Approved,2025-03-25,CAM_000285
CRE_001141,https://demo-assets.com/creatives/CRE_001141.gif,Rich Media,Product Shot,"product,clean,minimalist,brand,trendy",-0.41,Approved,2025-03-08,CAM_000286
CRE_001142,https://demo-assets.com/creatives/CRE_001142.png,Display,Testimonial,"review,customer,satisfaction,trust,classic,subtle",-0.49,Approved,2025-05-22,CAM_000286
CRE_001143,https://demo-assets.com/creatives/CRE_001143.mp4,Banner,Product Shot,"product,clean,minimalist,brand,modern,colorful,classic",-0.57,Approved,2025-07-18,CAM_000286
CRE_001144,https://demo-assets.com/creatives/CRE_001144.gif,Video,Educational,"informative,tutorial,how-to,expert,trendy,bold,modern",0.5,Approved,2024-12-15,CAM_000286
CRE_001145,https://demo-assets.com/creatives/CRE_001145.mp4,Social Post,Promotional,"sale,discount,offer,urgent,bold",-0.2,Approved,2024-12-14,CAM_000287
CRE_001146,https://demo-assets.com/creatives/CRE_001146.jpg,Banner,Product Shot,"product,clean,minimalist,brand,colorful,professional",0.25,Approved,2023-10-19,CAM_000287
CRE_001147,https://demo-assets.com/creatives/CRE_001147.gif,Audio,Brand Story,"heritage,story,values,mission,bold",0.69,Approved,2024-09-26,CAM_000287
CRE_001148,https://demo-assets.com/creatives/CRE_001148.jpg,Banner,Product Shot,"product,clean,minimalist,brand,modern",0.89,Approved,2024-04-30,CAM_000287
CRE_001149,https://demo-assets.com/creatives/CRE_001149.png,Rich Media,Promotional,"sale,discount,offer,urgent,bold",-0.8,Under Review,2024-10-26,CAM_000288
CRE_001150,https://demo-assets.com/creatives/CRE_001150.mp4,Audio,Brand Story,"heritage,story,values,mission,professional",-0.46,Approved,2024-05-05,CAM_000288
CRE_001151,https://demo-assets.com/creatives/CRE_001151.png,Rich Media,User Generated,"real,community,user,authentic,modern",0.64,Approved,2025-01-31,CAM_000288
CRE_001152,https://demo-assets.com/creatives/CRE_001152.png,Video,Testimonial,"review,customer,satisfaction,trust,trendy,modern",-0.59,Pending,2023-12-30,CAM_000288
CRE_001153,https://demo-assets.com/creatives/CRE_001153.gif,Social Post,User Generated,"real,community,user,authentic,professional,classic",0.44,Approved,2025-01-13,CAM_000289
CRE_001154,https://demo-assets.com/creatives/CRE_001154.mp4,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,subtle",-0.33,Approved,2025-09-07,CAM_000289
CRE_001155,https://demo-assets.com/creatives/CRE_001155.gif,Banner,Educational,"informative,tutorial,how-to,expert,modern",-0.35,Approved,2025-08-18,CAM_000289
CRE_001156,https://demo-assets.com/creatives/CRE_001156.jpg,Banner,Brand Story,"heritage,story,values,mission,subtle,professional,trendy",-0.63,Pending,2025-03-12,CAM_000289
CRE_001157,https://demo-assets.com/creatives/CRE_001157.gif,Video,Educational,"informative,tutorial,how-to,expert,subtle,bold",0.61,Approved,2024-11-02,CAM_000290
CRE_001158,https://demo-assets.com/creatives/CRE_001158.jpg,Banner,User Generated,"real,community,user,authentic,subtle",-0.6,Approved,2023-11-14,CAM_000290
CRE_001159,https://demo-assets.com/creatives/CRE_001159.gif,Banner,Brand Story,"heritage,story,values,mission,professional,modern,classic",-0.63,Pending,2024-07-21,CAM_000290
CRE_001160,https://demo-assets.com/creatives/CRE_001160.mp4,Rich Media,Product Shot,"product,clean,minimalist,brand,professional,bold",-0.17,Approved,2025-04-06,CAM_000290
CRE_001161,https://demo-assets.com/creatives/CRE_001161.mp4,Native,Lifestyle,"people,lifestyle,authentic,emotional,professional,classic,colorful",0.06,Approved,2023-12-27,CAM_000291
CRE_001162,https://demo-assets.com/creatives/CRE_001162.png,CTV,Brand Story,"heritage,story,values,mission,trendy,subtle",-0.21,Approved,2024-05-12,CAM_000291
CRE_001163,https://demo-assets.com/creatives/CRE_001163.png,Banner,Brand Story,"heritage,story,values,mission,subtle,modern,trendy",0.8,Pending,2024-08-22,CAM_000291
CRE_001164,https://demo-assets.com/creatives/CRE_001164.jpg,Rich Media,User Generated,"real,community,user,authentic,colorful,professional",-0.6,Approved,2025-03-07,CAM_000291
CRE_001165,https://demo-assets.com/creatives/CRE_001165.gif,Native,Testimonial,"review,customer,satisfaction,trust,subtle,classic",0.62,Approved,2024-10-14,CAM_000292
CRE_001166,https://demo-assets.com/creatives/CRE_001166.jpg,Native,Educational,"informative,tutorial,how-to,expert,bold",0.87,Approved,2024-03-19,CAM_000292
CRE_001167,https://demo-assets.com/creatives/CRE_001167.mp4,Banner,Lifestyle,"people,lifestyle,authentic,emotional,subtle",0.56,Approved,2024-06-26,CAM_000292
CRE_001168,https://demo-assets.com/creatives/CRE_001168.gif,Banner,Brand Story,"heritage,story,values,mission,modern,colorful,classic",-0.69,Rejected,2024-07-23,CAM_000292
CRE_001169,https://demo-assets.com/creatives/CRE_001169.png,Audio,Testimonial,"review,customer,satisfaction,trust,bold",-0.17,Pending,2025-01-31,CAM_000293
CRE_001170,https://demo-assets.com/creatives/CRE_001170.jpg,Audio,Brand Story,"heritage,story,values,mission,subtle,classic,bold",-0.25,Pending,2025-03-19,CAM_000293
CRE_001171,https://demo-assets.com/creatives/CRE_001171.jpg,Social Post,Educational,"informative,tutorial,how-to,expert,modern,professional",-0.62,Approved,2024-08-26,CAM_000293
CRE_001172,https://demo-assets.com/creatives/CRE_001172.mp4,CTV,User Generated,"real,community,user,authentic,bold,colorful,subtle",-0.0,Under Review,2024-02-01,CAM_000293
CRE_001173,https://demo-assets.com/creatives/CRE_001173.jpg,CTV,Testimonial,"review,customer,satisfaction,trust,subtle,trendy",-0.65,Approved,2024-06-24,CAM_000294
CRE_001174,https://demo-assets.com/creatives/CRE_001174.mp4,Display,User Generated,"real,community,user,authentic,modern,colorful,trendy",0.32,Under Review,2024-10-31,CAM_000294
CRE_001175,https://demo-assets.com/creatives/CRE_001175.gif,Native,Product Shot,"product,clean,minimalist,brand,bold",0.41,Approved,2024-10-23,CAM_000294
CRE_001176,https://demo-assets.com/creatives/CRE_001176.png,Social Post,Product Shot,"product,clean,minimalist,brand,classic",-0.34,Approved,2025-09-06,CAM_000294
CRE_001177,https://demo-assets.com/creatives/CRE_001177.png,Video,Lifestyle,"people,lifestyle,authentic,emotional,classic,trendy,professional",-0.79,Under Review,2024-09-26,CAM_000295
CRE_001178,https://demo-assets.com/creatives/CRE_001178.jpg,CTV,Promotional,"sale,discount,offer,urgent,colorful,trendy",0.47,Pending,2024-03-04,CAM_000295
CRE_001179,https://demo-assets.com/creatives/CRE_001179.mp4,CTV,User Generated,"real,community,user,authentic,bold,modern,colorful",0.38,Under Review,2024-03-22,CAM_000295
CRE_001180,https://demo-assets.com/creatives/CRE_001180.mp4,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,trendy,modern,classic",0.7,Approved,2024-07-19,CAM_000295
CRE_001181,https://demo-assets.com/creatives/CRE_001181.gif,Display,Brand Story,"heritage,story,values,mission,classic,professional,trendy",0.07,Approved,2025-01-21,CAM_000296
CRE_001182,https://demo-assets.com/creatives/CRE_001182.gif,Audio,Testimonial,"review,customer,satisfaction,trust,classic",-0.13,Approved,2024-11-03,CAM_000296
CRE_001183,https://demo-assets.com/creatives/CRE_001183.png,Banner,Brand Story,"heritage,story,values,mission,modern",0.04,Approved,2023-12-01,CAM_000296
CRE_001184,https://demo-assets.com/creatives/CRE_001184.mp4,Audio,Testimonial,"review,customer,satisfaction,trust,subtle,modern",0.68,Approved,2024-07-07,CAM_000296
CRE_001185,https://demo-assets.com/creatives/CRE_001185.gif,Video,Testimonial,"review,customer,satisfaction,trust,modern",0.19,Pending,2024-06-02,CAM_000297
CRE_001186,https://demo-assets.com/creatives/CRE_001186.mp4,Social Post,Lifestyle,"people,lifestyle,authentic,emotional,trendy,subtle",0.31,Approved,2024-01-27,CAM_000297
CRE_001187,https://demo-assets.com/creatives/CRE_001187.gif,CTV,Testimonial,"review,customer,satisfaction,trust,classic,colorful",-0.75,Pending,2024-05-18,CAM_000297
CRE_001188,https://demo-assets.com/creatives/CRE_001188.png,Audio,Lifestyle,"people,lifestyle,authentic,emotional,classic,trendy",0.77,Approved,2024-12-31,CAM_000297
CRE_001189,https://demo-assets.com/creatives/CRE_001189.mp4,Banner,Educational,"informative,tutorial,how-to,expert,trendy,classic,modern",0.06,Approved,2025-03-24,CAM_000298
CRE_001190,https://demo-assets.com/creatives/CRE_001190.jpg,Rich Media,Brand Story,"heritage,story,values,mission,subtle,modern",-0.16,Approved,2024-01-11,CAM_000298
CRE_001191,https://demo-assets.com/creatives/CRE_001191.jpg,Rich Media,Promotional,"sale,discount,offer,urgent,colorful,modern,bold",0.89,Approved,2024-05-22,CAM_000298
CRE_001192,https://demo-assets.com/creatives/CRE_001192.gif,Video,Testimonial,"review,customer,satisfaction,trust,professional,modern,trendy",-0.64,Under Review,2025-05-01,CAM_000298
CRE_001193,https://demo-assets.com/creatives/CRE_001193.gif,Rich Media,Promotional,"sale,discount,offer,urgent,colorful,trendy,professional",0.06,Approved,2025-04-18,CAM_000299
CRE_001194,https://demo-assets.com/creatives/CRE_001194.mp4,Native,Lifestyle,"people,lifestyle,authentic,emotional,bold",-0.32,Approved,2024-12-07,CAM_000299
CRE_001195,https://demo-assets.com/creatives/CRE_001195.png,Rich Media,Educational,"informative,tutorial,how-to,expert,classic,professional,subtle",0.82,Approved,2024-07-27,CAM_000299
CRE_001196,https://demo-assets.com/creatives/CRE_001196.jpg,Banner,Brand Story,"heritage,story,values,mission,bold",0.5,Under Review,2025-07-15,CAM_000299
CRE_001197,https://demo-assets.com/creatives/CRE_001197.gif,Social Post,Promotional,"sale,discount,offer,urgent,bold",-0.4,Approved,2024-02-27,CAM_000300
CRE_001198,https://demo-assets.com/creatives/CRE_001198.gif,Display,Testimonial,"review,customer,satisfaction,trust,subtle",-0.54,Approved,2025-01-22,CAM_000300
CRE_001199,https://demo-assets.com/creatives/CRE_001199.png,Banner,Lifestyle,"people,lifestyle,authentic,emotional,bold",-0.34,Approved,2024-01-01,CAM_000300
CRE_001200,https://demo-assets.com/creatives/CRE_001200.png,Audio,Educational,"informative,tutorial,how-to,expert,subtle,colorful,classic",0.41,Approved,2025-02-22,CAM_000300
CRE_001201,https://demo-assets.com/creatives/CRE_001201.jpg,Display,Brand Story,"heritage,story,values,mission,colorful,bold",-0.73,Approved,2023-11-11,CAM_000301
CRE_001202,https://demo-assets.com/creatives/CRE_001202.mp4,Audio,Product Shot,"product,clean,minimalist,brand,modern",-0.35,Under Review,2025-03-02,CAM_000301
CRE_001203,https://demo-assets.com/creatives/CRE_001203.gif,Display,User Generated,"real,community,user,authentic,professional,modern",-0.61,Approved,2024-03-05,CAM_000301
CRE_001204,https://demo-assets.com/creatives/CRE_001204.gif,Rich Media,Brand Story,"heritage,story,values,mission,colorful,trendy,bold",0.35,Pending,2024-12-06,CAM_000302
CRE_001205,https://demo-assets.com/creatives/CRE_001205.gif,Banner,Testimonial,"review,customer,satisfaction,trust,subtle,colorful",0.45,Approved,2023-12-26,CAM_000302
CRE_001206,https://demo-assets.com/creatives/CRE_001206.png,Native,Lifestyle,"people,lifestyle,authentic,emotional,classic",0.32,Approved,2025-05-09,CAM_000302
CRE_001207,https://demo-assets.com/creatives/CRE_001207.mp4,Display,Educational,"informative,tutorial,how-to,expert,subtle,modern",-0.38,Approved,2024-04-07,CAM_000303
CRE_001208,https://demo-assets.com/creatives/CRE_001208.mp4,Audio,Promotional,"sale,discount,offer,urgent,subtle,professional",-0.71,Under Review,2024-05-17,CAM_000303
CRE_001209,https://demo-assets.com/creatives/CRE_001209.gif,Rich Media,Brand Story,"heritage,story,values,mission,modern,colorful",0.05,Pending,2025-04-19,CAM_000303
CRE_001210,https://demo-assets.com/creatives/CRE_001210.png,Audio,Testimonial,"review,customer,satisfaction,trust,bold",0.03,Rejected,2024-04-19,CAM_000304
CRE_001211,https://demo-assets.com/creatives/CRE_001211.gif,Rich Media,User Generated,"real,community,user,authentic,classic,colorful,subtle",-0.74,Approved,2024-08-18,CAM_000304
CRE_001212,https://demo-assets.com/creatives/CRE_001212.gif,Rich Media,Educational,"informative,tutorial,how-to,expert,modern,trendy,bold",0.71,Approved,2024-05-09,CAM_000304
CRE_001213,https://demo-assets.com/creatives/CRE_001213.jpg,Native,Brand Story,"heritage,story,values,mission,bold",0.16,Approved,2025-03-03,CAM_000305
CRE_001214,https://demo-assets.com/creatives/CRE_001214.jpg,Display,Brand Story,"heritage,story,values,mission,modern",-0.02,Approved,2024-02-11,CAM_000305
CRE_001215,https://demo-assets.com/creatives/CRE_001215.jpg,Social Post,Brand Story,"heritage,story,values,mission,colorful,trendy",0.83,Approved,2024-10-12,CAM_000305
CRE_001216,https://demo-assets.com/creatives/CRE_001216.png,Native,Product Shot,"product,clean,minimalist,brand,bold",-0.37,Approved,2025-03-10,CAM_000306
CRE_001217,https://demo-assets.com/creatives/CRE_001217.gif,CTV,Educational,"informative,tutorial,how-to,expert,modern,bold,colorful",-0.49,Approved,2024-10-14,CAM_000306
CRE_001218,https://demo-assets.com/creatives/CRE_001218.png,Rich Media,Brand Story,"heritage,story,values,mission,professional",0.2,Approved,2024-12-07,CAM_000306
CRE_001219,https://demo-assets.com/creatives/CRE_001219.png,Video,Brand Story,"heritage,story,values,mission,bold,classic,modern",-0.61,Rejected,2025-09-03,CAM_000307
CRE_001220,https://demo-assets.com/creatives/CRE_001220.png,Rich Media,Product Shot,"product,clean,minimalist,brand,colorful,bold",0.76,Approved,2025-01-29,CAM_000307
CRE_001221,https://demo-assets.com/creatives/CRE_001221.png,Banner,User Generated,"real,community,user,authentic,bold",0.31,Approved,2025-01-09,CAM_000307
CRE_001222,https://demo-assets.com/creatives/CRE_001222.mp4,Audio,Lifestyle,"people,lifestyle,authentic,emotional,professional,colorful",-0.31,Approved,2024-06-10,CAM_000308
CRE_001223,https://demo-assets.com/creatives/CRE_001223.png,CTV,Brand Story,"heritage,story,values,mission,classic,modern,bold",-0.69,Approved,2025-07-02,CAM_000308
CRE_001224,https://demo-assets.com/creatives/CRE_001224.jpg,Native,Brand Story,"heritage,story,values,mission,classic,trendy,colorful",0.87,Approved,2024-09-28,CAM_000308
CRE_001225,https://demo-assets.com/creatives/CRE_001225.gif,Banner,Promotional,"sale,discount,offer,urgent,modern,trendy",-0.18,Approved,2024-03-14,CAM_000309
CRE_001226,https://demo-assets.com/creatives/CRE_001226.jpg,Native,Brand Story,"heritage,story,values,mission,modern,professional",0.64,Approved,2023-10-23,CAM_000309
CRE_001227,https://demo-assets.com/creatives/CRE_001227.gif,Banner,Brand Story,"heritage,story,values,mission,professional,subtle",-0.54,Approved,2024-02-03,CAM_000309
CRE_001228,https://demo-assets.com/creatives/CRE_001228.gif,Display,Lifestyle,"people,lifestyle,authentic,emotional,modern,bold",0.14,Approved,2025-01-30,CAM_000310
CRE_001229,https://demo-assets.com/creatives/CRE_001229.gif,CTV,Educational,"informative,tutorial,how-to,expert,classic,subtle,colorful",-0.79,Approved,2024-03-26,CAM_000310
CRE_001230,https://demo-assets.com/creatives/CRE_001230.gif,Audio,Educational,"informative,tutorial,how-to,expert,modern,professional",0.52,Approved,2024-08-14,CAM_000310
CRE_001231,https://demo-assets.com/creatives/CRE_001231.gif,Social Post,Product Shot,"product,clean,minimalist,brand,classic",0.82,Approved,2025-07-30,CAM_000311
CRE_001232,https://demo-assets.com/creatives/CRE_001232.png,Audio,Lifestyle,"people,lifestyle,authentic,emotional,classic,colorful",0.07,Under Review,2023-10-28,CAM_000311
CRE_001233,https://demo-assets.com/creatives/CRE_001233.mp4,Social Post,Brand Story,"heritage,story,values,mission,colorful,trendy,modern",-0.6,Approved,2025-01-04,CAM_000311
CRE_001234,https://demo-assets.com/creatives/CRE_001234.gif,Display,Lifestyle,"people,lifestyle,authentic,emotional,colorful,trendy",-0.74,Approved,2025-01-05,CAM_000312
CRE_001235,https://demo-assets.com/creatives/CRE_001235.gif,Social Post,User Generated,"real,community,user,authentic,colorful,bold,professional",-0.16,Under Review,2025-07-07,CAM_000312
CRE_001236,https://demo-assets.com/creatives/CRE_001236.gif,Display,Brand Story,"heritage,story,values,mission,bold",0.19,Approved,2024-05-29,CAM_000312
CRE_001237,https://demo-assets.com/creatives/CRE_001237.mp4,Video,Lifestyle,"people,lifestyle,authentic,emotional,bold,classic",-0.4,Approved,2023-11-27,CAM_000313
CRE_001238,https://demo-assets.com/creatives/CRE_001238.jpg,Audio,Product Shot,"product,clean,minimalist,brand,professional,colorful",0.18,Approved,2024-04-10,CAM_000313
CRE_001239,https://demo-assets.com/creatives/CRE_001239.gif,Audio,User Generated,"real,community,user,authentic,classic",-0.8,Pending,2025-06-15,CAM_000313
CRE_001240,https://demo-assets.com/creatives/CRE_001240.gif,CTV,Product Shot,"product,clean,minimalist,brand,classic,trendy,modern",0.68,Approved,2024-06-18,CAM_000314
CRE_001241,https://demo-assets.com/creatives/CRE_001241.jpg,Native,Product Shot,"product,clean,minimalist,brand,modern,trendy",0.43,Approved,2025-08-25,CAM_000314
CRE_001242,https://demo-assets.com/creatives/CRE_001242.gif,Audio,Product Shot,"product,clean,minimalist,brand,bold,professional",0.86,Approved,2024-09-15,CAM_000314
CRE_001243,https://demo-assets.com/creatives/CRE_001243.png,CTV,User Generated,"real,community,user,authentic,modern,trendy",0.3,Approved,2025-02-09,CAM_000315
CRE_001244,https://demo-assets.com/creatives/CRE_001244.jpg,Video,Brand Story,"heritage,story,values,mission,subtle",-0.64,Under Review,2025-06-30,CAM_000315
CRE_001245,https://demo-assets.com/creatives/CRE_001245.gif,Banner,Product Shot,"product,clean,minimalist,brand,modern,colorful,trendy",0.14,Approved,2024-08-28,CAM_000315
CRE_001246,https://demo-assets.com/creatives/CRE_001246.mp4,Native,Product Shot,"product,clean,minimalist,brand,colorful,bold",0.33,Approved,2024-11-18,CAM_000316
CRE_001247,https://demo-assets.com/creatives/CRE_001247.png,Native,Brand Story,"heritage,story,values,mission,bold,trendy,classic",-0.74,Approved,2023-11-13,CAM_000316
CRE_001248,https://demo-assets.com/creatives/CRE_001248.gif,Native,User Generated,"real,community,user,authentic,subtle,classic",-0.34,Approved,2024-02-02,CAM_000316
CRE_001249,https://demo-assets.com/creatives/CRE_001249.gif,Display,Brand Story,"heritage,story,values,mission,professional",-0.25,Rejected,2025-08-15,CAM_000317
CRE_001250,https://demo-assets.com/creatives/CRE_001250.mp4,CTV,Brand Story,"heritage,story,values,mission,subtle,bold",-0.54,Approved,2024-10-23,CAM_000317
CRE_001251,https://demo-assets.com/creatives/CRE_001251.jpg,Audio,Brand Story,"heritage,story,values,mission,bold,colorful,subtle",-0.11,Approved,2025-02-11,CAM_000317
CRE_001252,https://demo-assets.com/creatives/CRE_001252.mp4,Rich Media,Educational,"informative,tutorial,how-to,expert,colorful,trendy",-0.64,Rejected,2023-10-09,CAM_000318
CRE_001253,https://demo-assets.com/creatives/CRE_001253.png,Rich Media,Lifestyle,"people,lifestyle,authentic,emotional,professional,classic",0.68,Pending,2025-07-14,CAM_000318
CRE_001254,https://demo-assets.com/creatives/CRE_001254.gif,Social Post,Brand Story,"heritage,story,values,mission,professional,trendy,classic",-0.16,Approved,2024-04-19,CAM_000318
CRE_001255,https://demo-assets.com/creatives/CRE_001255.mp4,Social Post,Testimonial,"review,customer,satisfaction,trust,professional",-0.22,Pending,2024-09-01,CAM_000319
CRE_001256,https://demo-assets.com/creatives/CRE_001256.mp4,CTV,Promotional,"sale,discount,offer,urgent,trendy,colorful,subtle",0.25,Approved,2025-03-06,CAM_000319
CRE_001257,https://demo-assets.com/creatives/CRE_001257.jpg,Video,Promotional,"sale,discount,offer,urgent,classic,professional",0.08,Approved,2023-09-23,CAM_000319
CRE_001258,https://demo-assets.com/creatives/CRE_001258.jpg,Display,User Generated,"real,community,user,authentic,bold,subtle",0.35,Approved,2025-01-21,CAM_000320
CRE_001259,https://demo-assets.com/creatives/CRE_001259.gif,Audio,Promotional,"sale,discount,offer,urgent,classic",-0.44,Approved,2024-05-26,CAM_000320
CRE_001260,https://demo-assets.com/creatives/CRE_001260.jpg,Rich Media,Promotional,"sale,discount,offer,urgent,modern",-0.63,Approved,2024-04-17,CAM_000320
CRE_001261,https://demo-assets.com/creatives/CRE_001261.mp4,Banner,Brand Story,"heritage,story,values,mission,subtle,trendy,colorful",-0.1,Approved,2025-09-06,CAM_000321
CRE_001262,https://demo-assets.com/creatives/CRE_001262.png,Display,User Generated,"real,community,user,authentic,professional",-0.67,Approved,2025-08-24,CAM_000321
CRE_001263,https://demo-assets.com/creatives/CRE_001263.gif,Social Post,Product Shot,"product,clean,minimalist,brand,trendy,bold,colorful",0.43,Approved,2024-03-29,CAM_000321
CRE_001264,https://demo-assets.com/creatives/CRE_001264.png,Audio,Brand Story,"heritage,story,values,mission,colorful,professional,bold",0.32,Approved,2023-10-25,CAM_000322
